Product ID,Variant ID,Handle,Title,Body (HTML),Vendor,Type,Tags,Status,Product Category ID,Product Category Name,Product Category Full Path,Created At,Updated At,SEO Title,SEO Description,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Price,Variant Compare At Price,Variant Barcode,Variant Tax Code,Variant Inventory Policy,Inventory Item ID,Cost per item,Variant Grams,Variant Weight Unit,Image URLs,Image Alt Text,Last Synced,Delete,Sync Status,custom.dsxdcfvgbhn,custom.test,custom.test3,custom.test_2,test_data.binding_mount,test_data.snowboard_length,Inventory Qty - My Custom Location,Inventory Qty - Shop location,Collection Names,Collection Handles,global.title_tag,global.description_tag,test_data.snowboard_weight
gid://shopify/Product/14907392360815,gid://shopify/ProductVariant/52737020854639,roca-rf61401a1-hand-shower-with-hose-hook-chrome-bathroom-shower-kit,Roca RF61401A1 Hand Shower with Hose & Hook | Chrome Bathroom Shower Kit,,SpaceBanao,Shower,"Architect Bathroom Products, Bath Fittings India, Bathroom Accessories India, Bathroom Shower Set, Chrome Shower, Hose Shower, RF61401A1, Roca Dealer, Roca Hand Shower, Shower Accessories, Shower Kit",DRAFT,,,,2026-03-09T06:26:08Z,2026-03-27T09:33:56Z,,,Title,Default Title,,,,,,99.00,,,,DENY,gid://shopify/InventoryItem/53939474563439,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/Torent-RF61401A1_t_Product_Pictures_TF_Mob_prod_xxl_v2.jpg?v=1773037569,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,spaceBanao,spacebanao,,,
gid://shopify/Product/14907392426351,gid://shopify/ProductVariant/52737021149551,roca-rt18700a1-single-flow-shower-head-with-wall-arm-torrente,Roca RT18700A1 Single Flow Shower Head with Wall Arm | Torrente,,SpaceBanao,Shower,"Bathroom Shower India, Roca Shower Head, RT18700A1, Single Flow Shower, Wall Shower",DRAFT,,,,2026-03-09T06:26:12Z,2026-03-27T09:33:52Z,,,Title,Default Title,,,,,,99.00,,,,DENY,gid://shopify/InventoryItem/53939474858351,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/Torent-RT18700A1_t_Product_Pictures_TF_Mob_prod_xxl_v2.jpg?v=1773037572,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,spaceBanao,spacebanao,,,
gid://shopify/Product/14907392459119,gid://shopify/ProductVariant/52737021215087,kohler-complementary™-angle-stop-valve-g3-8-x-g1-2-polished-chrome-k-11568in-7b-cp,KOHLER Complementary™ Angle Stop Valve G3/8 x G1/2 – Polished Chrome | K-11568IN-7B-CP,,SpaceBanao,Valve,"Bathroom Fittings, Complementary Collection, K-11568IN-7B-CP, Kohler Angle Valve, Kohler Plumbing India, Kohler Stop Valve, Polished Chrome Valve",DRAFT,,,,2026-03-09T06:26:14Z,2026-03-27T09:33:51Z,,,Title,Default Title,,,,,,916.65,1200.00,,,DENY,gid://shopify/InventoryItem/53939474923887,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/Template_PDP_PLP_23.jpg?v=1773037574,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,spaceBanao,spacebanao,,,
gid://shopify/Product/14907392491887,gid://shopify/ProductVariant/52737021280623,roca-rf18701a1-5-function-shower-head-with-wall-arm-torrente-multi-spray-bathroom-shower,Roca RF18701A1 5 Function Shower Head with Wall Arm | Torrente Multi Spray Bathroom Shower,,SpaceBanao,Shower,"Architect Bathroom Products, Bath Fittings Supplier, Bathroom Fittings India, Bathroom Hardware India, Bathroom Renovation Products, Bathroom Shower India, Chrome Shower Head, Commercial Shower Head, Hospitality Bathroom Products, Hotel Bathroom Shower, Luxury Bathroom Shower, Modern Bathroom Shower, Multi Function Shower, Plumbing Fixtures India, Premium Shower Head India, Project Bathroom Fittings, Rain Shower Head, Residential Shower Accessories, RF18701A1, Roca Dealer India, Roca India Bathroom Products, Roca Shower Head, Roca Supplier India, Sanitaryware Accessories India, Shower Arm Included, Shower Head Price India, Shower Installation India, Torrente Shower, Wall Mounted Shower, Washroom Accessories India",DRAFT,,,,2026-03-09T06:26:17Z,2026-03-27T09:33:56Z,,,Title,Default Title,,,,,,99.00,,,,DENY,gid://shopify/InventoryItem/53939474989423,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/Torent-RF18701A1_t_Product_Pictures_TF_Mob_prod_xxl_v2.jpg?v=1773037577,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,spaceBanao,spacebanao,,,
gid://shopify/Product/14907392557423,gid://shopify/ProductVariant/52737021575535,roca-a5b3778c00-built-in-swivel-shower-jet-puzzle-chrome-shower-jet-system,Roca A5B3778C00 Built-in Swivel Shower Jet | Puzzle Chrome Shower Jet System,,SpaceBanao,Shower,"A5B3778C00, Architect Bathroom Products, Bath Fittings India, Bathroom Hardware India, Bathroom Shower India, Built In Shower Jet, Chrome Shower Jet, Commercial Shower Installation, Concealed Shower System, Hospitality Bathroom Solutions, Luxury Bathroom Fittings, Modern Shower Jet, Premium Shower Accessories, Puzzle Shower, Rain Shower Jet, Roca Dealer India, Roca Shower Jet, Roca Supplier India, Shower Jet Price, Spa Shower System",DRAFT,,,,2026-03-09T06:26:20Z,2026-03-27T09:33:56Z,,,Title,Default Title,,,,,,99.00,,,,DENY,gid://shopify/InventoryItem/53939475284335,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/ROCA_TRAD_PUZZLE_A5B3778SM0_TVM_D303_00_t_Product_Pictures_TF_Mob_prod_xxl_v2.jpg?v=1773037581,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,spaceBanao,spacebanao,,,
gid://shopify/Product/14907392590191,gid://shopify/ProductVariant/52737021641071,kohler-vive™-quiet-close™-round-front-toilet-seat-k-28781in-dgs,KOHLER Vive™ Quiet-Close™ Round Front Toilet Seat | K-28781IN-DGS,,SpaceBanao,Bathroom Seat,"K-28781IN-DGS, Kohler Round Seat, Kohler Vive Seat, Quiet Close Toilet Seat, Soft Close Seat India",DRAFT,,,,2026-03-09T06:26:23Z,2026-03-27T09:33:56Z,,,Title,Default Title,,,,,,6356.41,8510.00,,,DENY,gid://shopify/InventoryItem/53939475349871,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/Template_PDP_PLP_24.jpg?v=1773037583,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,spaceBanao,spacebanao,,,
gid://shopify/Product/14907392655727,gid://shopify/ProductVariant/52737021935983,roca-a815486001-wall-mounted-double-side-magnifying-mirror-bathroom-grooming-mirror,Roca A815486001 Wall Mounted Double Side Magnifying Mirror | Bathroom Grooming Mirror,,SpaceBanao,bathroom accessories,"A815486001, Architect Bathroom Products, Bathroom Accessories India, Bathroom Mirror India, Commercial Bathroom Mirror, Grooming Mirror, Hotel Bathroom Mirror, Magnifying Mirror, Roca Dealer, Roca Mirror, Vanity Mirror, Wall Mounted Mirror, Washroom Accessories",DRAFT,,,,2026-03-09T06:26:26Z,2026-03-27T09:33:57Z,,,Title,Default Title,,,,,,99.00,,,,DENY,gid://shopify/InventoryItem/53939475644783,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/815486001_t_Product_Pictures_TF_Mob_prod_xxl_v2.jpg?v=1773037586,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,spaceBanao,spacebanao,,,
gid://shopify/Product/14907392688495,gid://shopify/ProductVariant/52737022001519,kohler-apt™-angle-valve-premium-brass-k-33978in-4-cp,KOHLER APT™ Angle Valve – Premium Brass | K-33978IN-4-CP,,SpaceBanao,Valve,"Angle Valve India, Bathroom Stop Valve, K-33978IN-4-CP, Kohler APT Valve, Kohler Brass Valve",DRAFT,,,,2026-03-09T06:26:29Z,2026-03-27T09:33:56Z,,,Title,Default Title,,,,,,878.82,1150.00,,,DENY,gid://shopify/InventoryItem/53939475710319,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/Template_PDP_PLP_25.jpg?v=1773037589,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,spaceBanao,spacebanao,,,
gid://shopify/Product/14907392721263,gid://shopify/ProductVariant/52737022099823,roca-re890010100-slendra-plus-concealed-cistern-with-drainage-pipe-installation-kit-wall-hung-wc-system,Roca RE890010100 Slendra Plus Concealed Cistern with Drainage Pipe & Installation Kit | Wall Hung WC System,,SpaceBanao,Toilet Cisterns,"Architect Bathroom Products, Bathroom Cistern India, Bathroom Hardware India, Bathroom Renovation Products, Commercial Washroom Systems, Concealed Toilet System, Dual Flush Cistern, Flush Tank Concealed, Hotel Bathroom Installation, Modern Bathroom Systems, Plumbing Installation Kit, Project Plumbing Materials, RE890010100, Roca Concealed Cistern, Roca Dealer India, Roca Supplier India, Sanitaryware Installation Systems, Slendra Plus, Toilet Installation System, Wall Hung Cistern, Wall Hung WC System, WC Installation Frame",DRAFT,,,,2026-03-09T06:26:32Z,2026-03-27T09:33:56Z,,,Title,Default Title,,,,,,99.00,,,,DENY,gid://shopify/InventoryItem/53939475808623,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/RE890010100_t_Product_Pictures_TF_Mob_prod_xxl_v2.jpg?v=1773037592,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,spaceBanao,spacebanao,,,
gid://shopify/Product/14907392786799,gid://shopify/ProductVariant/52737022165359,kohler-square-handshower-holder-polished-chrome-k-9040in-cp,KOHLER Square Handshower Holder – Polished Chrome | K-9040IN-CP,,SpaceBanao,Shower Fittings,"Handshower Holder, K-9040IN-CP, Kohler Shower Bracket, Kohler Shower Fittings",DRAFT,,,,2026-03-09T06:26:35Z,2026-03-27T09:33:56Z,,,Title,Default Title,,,,,,725.56,950.00,,,DENY,gid://shopify/InventoryItem/53939475874159,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/Template_PDP_PLP_26.jpg?v=1773037595,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,97,"Automated Collection, spaceBanao","automated-collection, spacebanao",,,
gid://shopify/Product/14907392819567,gid://shopify/ProductVariant/52737022460271,roca-a35945j000-ceramic-urinal-with-back-inlet-chic-series-commercial-urinal,Roca A35945J000 Ceramic Urinal with Back Inlet | Chic Series Commercial Urinal,,SpaceBanao,urinal,"A35945J000, Architect Washroom Products, Bathroom Sanitaryware India, Ceramic Urinal India, Chic Urinal, Commercial Urinal, Hotel Bathroom Urinal, Institutional Bathroom Fittings, Mall Toilet Urinal, Office Washroom Urinal, Plumbing Fixtures India, Public Washroom Urinal, Roca Dealer India, Roca Urinal, Urinal Installation Products, Washroom Hardware India",DRAFT,,,,2026-03-09T06:26:39Z,2026-03-27T09:33:56Z,,,Title,Default Title,,,,,,99.00,,,,DENY,gid://shopify/InventoryItem/53939476169071,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/5111_chic_alim_post_t_Product_Pictures_TF_Mob_prod_xxl_v2.jpg?v=1773037599,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,spaceBanao,spacebanao,,,
gid://shopify/Product/14907392852335,gid://shopify/ProductVariant/52737022525807,kohler-span™-square-quiet-close™-toilet-seat-k-29173in-0,KOHLER Span™ Square Quiet-Close™ Toilet Seat | K-29173IN-0,,SpaceBanao,Bathroom Seat,"K-29173IN-0, Kohler Span Seat, Quiet Close Seat India, Square Toilet Seat",DRAFT,,,,2026-03-09T06:26:42Z,2026-03-27T09:33:56Z,,,Title,Default Title,,,,,,99.00,,,,DENY,gid://shopify/InventoryItem/53939476234607,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/Template_PDP_PLP_27.jpg?v=1773037602,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,spaceBanao,spacebanao,,,
gid://shopify/Product/14907392917871,gid://shopify/ProductVariant/52737022820719,roca-rs3460nl460-rimless-wall-hung-wc-the-gap-wall-mounted-toilet,Roca RS3460NL460 Rimless Wall Hung WC | The Gap Wall Mounted Toilet,,SpaceBanao,Toilet Seat,"Architect Bathroom Products, Bathroom Sanitaryware India, Commercial Toilet System, Concealed Toilet System, Hotel Toilet Installation, Luxury Bathroom Toilet, Modern WC Design, Premium Sanitaryware India, Project Toilet Installation, Rimless Toilet, Rimless WC India, Roca Dealer India, Roca Wall Hung WC, RS3460NL460, The Gap WC, Toilet Installation Products, Wall Hung Toilet Price India, Wall Mounted Toilet India, Washroom Hardware India",DRAFT,,,,2026-03-09T06:26:44Z,2026-03-27T09:33:57Z,,,Title,Default Title,,,,,,99.00,,,,DENY,gid://shopify/InventoryItem/53939476529519,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/RS3460NL460_t_Product_Pictures_TF_Mob_prod_xxl_v2.jpg?v=1773037604,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,spaceBanao,spacebanao,,,
gid://shopify/Product/14907392983407,gid://shopify/ProductVariant/52737025180015,kohler-veil™-readylatch™-quiet-close™-elongated-toilet-seat-k-4141in-0,KOHLER Veil™ ReadyLatch™ Quiet-Close™ Elongated Toilet Seat | K-4141IN-0,,SpaceBanao,Bathroom Seat,"Elongated Toilet Seat, K-4141IN-0, Kohler Veil Seat, Quiet Close Seat",DRAFT,,,,2026-03-09T06:26:47Z,2026-03-27T09:33:57Z,,,Title,Default Title,,,,,,5680.32,8000.00,,,DENY,gid://shopify/InventoryItem/53939478888815,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/Template_PDP_PLP_28.jpg?v=1773037607,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,spaceBanao,spacebanao,,,
gid://shopify/Product/14907393016175,gid://shopify/ProductVariant/52737025245551,roca-a346247000-meridian-wall-hung-wc-horizontal-outlet-vitreous-china-toilet,Roca A346247000 Meridian Wall Hung WC Horizontal Outlet | Vitreous China Toilet,,SpaceBanao,Toilet,"A346247000, Architect Bathroom Products, Bathroom Fixtures India, Bathroom Sanitaryware India, Commercial Toilet System, Concealed Toilet Installation, Horizontal Outlet WC, Hotel Bathroom WC, Meridian Toilet, Modern WC Design, Premium Sanitaryware India, Project Toilet Solutions, Roca Dealer India, Roca Wall Hung WC, Toilet Installation Products, Wall Hung Toilet Price India, Wall Mounted Toilet India, Washroom Fittings Supplier, Washroom Hardware India",DRAFT,,,,2026-03-09T06:26:50Z,2026-03-27T09:33:56Z,,,Title,Default Title,,,,,,99.00,,,,DENY,gid://shopify/InventoryItem/53939478954351,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/Meridian20suspendido_20Blanco_t_Product_Pictures_TF_Mob_prod_xxl_v2.jpg?v=1773037610,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,spaceBanao,spacebanao,,,
gid://shopify/Product/14907393081711,gid://shopify/ProductVariant/52737025573231,roca-a346640000-nexo-wall-hung-wc-horizontal-outlet-washdown-toilet,Roca A346640000 Nexo Wall Hung WC Horizontal Outlet | Washdown Toilet,,SpaceBanao,Toilet,"A346640000, Architect Bathroom Products, Bathroom Sanitaryware, Commercial Toilet System, Horizontal Outlet WC, Hotel Bathroom Toilet, Premium WC India, Roca Dealer, Roca Nexo WC, Toilet Installation Solutions, Wall Hung Toilet, Wall Hung Toilet Price, Washroom Hardware",DRAFT,,,,2026-03-09T06:26:54Z,2026-03-27T09:33:52Z,,,Title,Default Title,,,,,,99.00,,,,DENY,gid://shopify/InventoryItem/53939479282031,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/nexo_inod_susp_ok_t_Product_Pictures_TF_Mob_prod_xxl_v2.jpg?v=1773037614,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,spaceBanao,spacebanao,,,
gid://shopify/Product/14907393114479,gid://shopify/ProductVariant/52737025638767,roca-a346467000-giralda-wall-hung-wc-comfort-height-horizontal-outlet,Roca A346467000 Giralda Wall Hung WC Comfort Height | Horizontal Outlet,,SpaceBanao,Toilet,"A346467000, Accessible Toilet, Architect Bathroom Products, Bathroom Sanitaryware India, Comfort Height WC, Roca Giralda WC, Wall Hung Toilet, Washroom Installations",DRAFT,,,,2026-03-09T06:26:58Z,2026-03-27T09:33:56Z,,,Title,Default Title,,,,,,99.00,,,,DENY,gid://shopify/InventoryItem/53939479347567,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/346467000_t_Product_Pictures_TF_Mob_prod_xxl_v2.jpg?v=1773037618,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,spaceBanao,spacebanao,,,
gid://shopify/Product/14907393212783,gid://shopify/ProductVariant/52737025999215,kohler-pebble™-dual-flush-faceplate-for-in-wall-tank-k-5413in-m-cp,KOHLER Pebble™ Dual-Flush Faceplate for In-Wall Tank | K-5413IN-M-CP,,SpaceBanao,Flushing System,"Dual Flush Faceplate, In Wall Tank Accessories, K-5413IN-M-CP, Kohler Flush Plate, Kohler Pebble",DRAFT,,,,2026-03-09T06:27:03Z,2026-03-27T09:33:51Z,,,Title,Default Title,,,,,,1711.08,2400.00,,,DENY,gid://shopify/InventoryItem/53939479708015,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/Template_PDP_PLP_29.jpg?v=1773037623,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,spaceBanao,spacebanao,,,
gid://shopify/Product/14907393343855,gid://shopify/ProductVariant/52737026163055,roca-a342395000-victoria-close-coupled-wc-horizontal-outlet-floor-standing-toilet,Roca A342395000 Victoria Close Coupled WC Horizontal Outlet | Floor Standing Toilet,,SpaceBanao,Toilet,"A342395000, Bathroom Sanitaryware India, Floor Standing Toilet, Public Toilet System, Roca Close Coupled WC, Victoria WC",DRAFT,,,,2026-03-09T06:27:07Z,2026-03-27T09:33:57Z,,,Title,Default Title,,,,,,99.00,,,,DENY,gid://shopify/InventoryItem/53939479871855,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/AZ42310000_t_Product_Pictures_TF_Mob_prod_xxl_v2.jpg?v=1773037627,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,spaceBanao,spacebanao,,,
gid://shopify/Product/14907393442159,gid://shopify/ProductVariant/52737026490735,kohler-vive™-wall-mount-bath-spout-rose-gold-k-23973in-aa-af,KOHLER Vive™ Wall-Mount Bath Spout – Rose Gold | K-23973IN-AA-AF,,SpaceBanao,Spouts,"K-23973IN-AA-AF, Kohler Vive Spout, Rose Gold Bath Spout, Wall Mount Spout India",DRAFT,,,,2026-03-09T06:27:10Z,2026-03-27T09:33:56Z,,,Title,Default Title,,,,,,4481.40,6000.00,,,DENY,gid://shopify/InventoryItem/53939480199535,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/Template_PDP_PLP_30.jpg?v=1773037630,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,94,spaceBanao,spacebanao,,,
gid://shopify/Product/14907393474927,gid://shopify/ProductVariant/52737026556271,roca-a34630300s-victoria-wall-hung-wc-horizontal-outlet-wall-mounted-toilet,Roca A34630300S Victoria Wall Hung WC | Horizontal Outlet Wall Mounted Toilet,,SpaceBanao,Toilet,"A34630300S, Architect Bathroom Products, Bathroom Fixtures India, Bathroom Sanitaryware India, Commercial Toilet System, Concealed Toilet Installation, Dual Flush Toilet, Horizontal Outlet WC, Hotel Bathroom WC, Modern WC Design, Premium Sanitaryware India, Project Toilet Solutions, Public Washroom Toilet, Roca Dealer India, Roca Wall Hung WC, Toilet Installation Products, Victoria WC, Wall Hung Toilet Price India, Wall Mounted Toilet India, Washdown WC, Washroom Fittings Supplier, Washroom Hardware India",DRAFT,,,,2026-03-09T06:27:13Z,2026-03-27T09:33:57Z,,,Title,Default Title,,,,,,99.00,,,,DENY,gid://shopify/InventoryItem/53939480265071,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/victoria_2480x3508_20din_t_Product_Pictures_TF_Mob_prod_xxl_v2.jpg?v=1773037633,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,spaceBanao,spacebanao,,,
gid://shopify/Product/14907393507695,gid://shopify/ProductVariant/52737026621807,roca-a34139x000-dual-flush-6-3l-cistern-bottom-inlet-victoria-wc-flush-tank,Roca A34139X000 Dual Flush 6/3L Cistern Bottom Inlet | Victoria WC Flush Tank,,SpaceBanao,Toilet,"A34139X000, Architect Bathroom Products, Bathroom Plumbing India, Bottom Inlet Cistern, Commercial WC Tank, Dual Flush Cistern, Flush Tank Price, Flush Valve System, Plumbing Fixtures India, Project Plumbing Materials, Residential Toilet Tank, Roca Cistern, Roca Dealer India, Toilet Cistern India, Washroom Hardware India, Water Saving Cistern, WC Flush Tank",DRAFT,,,,2026-03-09T06:27:16Z,2026-03-27T09:33:56Z,,,Title,Default Title,,,,,,99.00,,,,DENY,gid://shopify/InventoryItem/53939480330607,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/AZ42394000_AZ42395000_AZ42396000_t_Product_Pictures_TF_Mob_prod_xxl_v2.jpg?v=1773037636,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,spaceBanao,spacebanao,,,
gid://shopify/Product/14907393573231,gid://shopify/ProductVariant/52737026916719,kohler-complementary™-square-56-8-cm-towel-shelf-k-25066in-cp,KOHLER Complementary™ Square 56.8 cm Towel Shelf | K-25066IN-CP,,SpaceBanao,bathroom accessories,"Bathroom Storage Rack, Complementary Collection, K-25066IN-CP, Kohler Towel Shelf",DRAFT,,,,2026-03-09T06:27:19Z,2026-03-27T09:33:56Z,,,Title,Default Title,,,,,,8020.93,10500.00,,,DENY,gid://shopify/InventoryItem/53939480625519,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/Template_PDP_PLP_31.jpg?v=1773037639,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,spaceBanao,spacebanao,,,
gid://shopify/Product/14907393605999,gid://shopify/ProductVariant/52737027015023,roca-a817036001-wall-mounted-toilet-brush-holder-tempo-chrome-bathroom-accessory,Roca A817036001 Wall Mounted Toilet Brush Holder | Tempo Chrome Bathroom Accessory,,SpaceBanao,bathroom accessories,"A817036001, Architect Bathroom Products, Bathroom Cleaning Accessories, Bathroom Maintenance Products, Bathroom Storage Solutions, Chrome Bathroom Accessories, Commercial Bathroom Accessories, Hotel Bathroom Accessories, Public Washroom Accessories, Residential Bathroom Accessories, Roca Dealer India, Roca Toilet Brush Holder, Sanitaryware Accessories India, Tempo Bathroom Accessories, Toilet Cleaning Holder, Wall Mounted Brush Holder, Washroom Hardware India, Washroom Hygiene Products",DRAFT,,,,2026-03-09T06:27:22Z,2026-03-27T09:33:57Z,,,Title,Default Title,,,,,,99.00,,,,DENY,gid://shopify/InventoryItem/53939480723823,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/A817036001_t_Product_Pictures_TF_Mob_prod_xxl_v2.jpg?v=1773037642,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,spaceBanao,spacebanao,,,
gid://shopify/Product/14907393638767,gid://shopify/ProductVariant/52737027047791,kohler-complementary™-square-toilet-paper-holder-k-25070in-cp,KOHLER Complementary™ Square Toilet Paper Holder | K-25070IN-CP,,SpaceBanao,bathroom accessories,"Complementary Accessories, K-25070IN-CP, Kohler Paper Holder, Toilet Roll Holder",DRAFT,,,,2026-03-09T06:27:25Z,2026-03-27T09:33:56Z,,,Title,Default Title,,,,,,99.00,,,,DENY,gid://shopify/InventoryItem/53939480756591,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/Template_PDP_PLP_32.jpg?v=1773037645,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,spaceBanao,spacebanao,,,
gid://shopify/Product/14907393671535,gid://shopify/ProductVariant/52737027113327,roca-a816379001-towel-rack-with-towel-rail-chrome-wall-mounted-bathroom-towel-holder,Roca A816379001 Towel Rack with Towel Rail | Chrome Wall Mounted Bathroom Towel Holder,,SpaceBanao,bathroom accessories,"A816379001, Architect Bathroom Products, Bathroom Hardware India, Bathroom Renovation Accessories, Bathroom Storage Accessories, Chrome Towel Holder, Commercial Bathroom Accessories, Hospitality Bathroom Products, Hotel Bathroom Accessories, Luxury Bathroom Accessories, Public Washroom Storage, Roca Dealer India, Roca Towel Rack, Towel Holder Price India, Wall Mounted Towel Rack, Washroom Accessories India",DRAFT,,,,2026-03-09T06:27:27Z,2026-03-27T09:33:56Z,,,Title,Default Title,,,,,,99.00,,,,DENY,gid://shopify/InventoryItem/53939480822127,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/6401_003_00351_00_t_Product_Pictures_TF_Mob_prod_xxl_v2.jpg?v=1773037647,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,spaceBanao,spacebanao,,,
gid://shopify/Product/14907393737071,gid://shopify/ProductVariant/52737027441007,roca-a816700001-robe-hook-chrome-wall-mounted-bathroom-hook,Roca A816700001 Robe Hook Chrome | Wall Mounted Bathroom Hook,,SpaceBanao,bathroom accessories,"A816700001, Architect Bathroom Products, Bathroom Hook, Bathroom Storage Products, Chrome Bathroom Hook, Commercial Bathroom Accessories, Hotel Bathroom Accessories, Modern Bathroom Hook, Roca Dealer India, Roca Robe Hook, Wall Mounted Hook, Washroom Accessories India",DRAFT,,,,2026-03-09T06:27:30Z,2026-03-27T09:33:57Z,,,Title,Default Title,,,,,,99.00,,,,DENY,gid://shopify/InventoryItem/53939481149807,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/816700_t_Product_Pictures_TF_Mob_prod_xxl_v2.jpg?v=1773037650,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,spaceBanao,spacebanao,,,
gid://shopify/Product/14907393769839,gid://shopify/ProductVariant/52737027506543,kohler-apt™-flux-single-handle-bathroom-sink-faucet-11-0-lpm-k-33913in-4nd-cp,KOHLER APT™ Flux Single-Handle Bathroom Sink Faucet 11.0 LPM | K-33913IN-4ND-CP,,SpaceBanao,Faucets,"11 LPM Tap, Bathroom Sink Faucet, K-33913IN-4ND-CP, Kohler APT Flux",DRAFT,,,,2026-03-09T06:27:33Z,2026-03-27T09:33:57Z,,,Title,Default Title,,,,,,3254.35,4260.00,,,DENY,gid://shopify/InventoryItem/53939481215343,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/Template_PDP_PLP_33.jpg?v=1773037653,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,88,spaceBanao,spacebanao,,,
gid://shopify/Product/14907393835375,gid://shopify/ProductVariant/52737027801455,roca-a816713001-toilet-roll-holder-with-cover-chrome-wall-mounted-tissue-holder,Roca A816713001 Toilet Roll Holder with Cover | Chrome Wall Mounted Tissue Holder,,SpaceBanao,bathroom accessories,"A816713001, Bathroom Accessories India, Chrome Tissue Holder, Commercial Bathroom Accessories, Hotel Bathroom Accessories, Roca Dealer India, Roca Toilet Roll Holder, Tissue Holder, Wall Mounted Tissue Holder, Washroom Accessories",DRAFT,,,,2026-03-09T06:27:36Z,2026-03-27T09:33:52Z,,,Title,Default Title,,,,,,99.00,,,,DENY,gid://shopify/InventoryItem/53939481510255,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/816713_t_Product_Pictures_TF_Mob_prod_xxl_v2.jpg?v=1773037656,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,spaceBanao,spacebanao,,,
